x,y
156.25315724836545,9.54593689829642
159.0288343353407,9.672246289548447
161.64766844963077,10.413042881321603
164.1695396538466,11.641701535624232
166.62290988755296,13.31559888817108
168.88540891488,15.390081192307637
170.75288063355757,17.686717881138787
172.13666961191035,19.924136189998908
173.14710028946917,21.92701607068571
173.9448893341967,23.779045820723702
174.5389647190911,25.71694080227783
174.79641653549638,27.86670259905991
174.6743496670941,30.12423346283018
174.39635194154314,32.313559667889834
174.3467539858407,34.41811358253231
174.7890295094945,36.59633530448591
175.71601815050653,38.964761068098476
176.96623333674935,41.4126336327434
178.4255260601121,43.65664170828127
180.07125118640644,45.44592808504538
181.85470864141598,46.67404570683735
183.62384957289646,47.31574327292899
185.2061583916371,47.33730263512151
186.5444778246487,46.72644430947092
187.72049347473933,45.59133375850133
188.86306615969187,44.17980204483889
190.0707475078036,42.79086032124593
191.40557121381266,41.691129975839154
192.88129522192034,41.10225910107643
194.39813018033774,41.18454248913952
195.72222414608726,41.94880486810424
196.61691457291985,43.19173939249898
197.03672897052644,44.605990110191094
197.15925914661273,46.021296616418304
197.19130058237837,47.521785210425136
197.17632715544613,49.280565873605624
197.05440173967938,51.2916556636894
196.90332820388343,53.33082959118685
197.0227747955501,55.20505169119827
197.69187230987347,56.97271316905388
198.85967992202487,58.83268646587333
200.1634236679598,60.80386197780935
201.29665854931432,62.6140193897448
202.31261288222728,63.97939050491496
203.50895088231619,64.95768032415984
205.0454482872992,65.93351885723516
206.76724994040464,67.22695833416819
208.4362558677171,68.77336043323723
210.05570349554122,70.23209068203452
211.86695084290454,71.35947059020398
214.02895197295607,72.18827174265425
216.39610038114316,72.84485458383513
218.6720845509801,73.30831818039202
220.73168937988993,73.45884722708954
222.70523187954015,73.34417098534755
224.75032311536006,73.28599319763946
226.83825641112662,73.65689233900689
228.83036352336467,74.5915218094446
230.70928552999032,75.97386703261428
232.62851239314128,77.6747102596948
234.7136197271069,79.70558188909597
236.90327540682188,82.1133521993409
239.06187514929746,84.8247364629355
241.20691553488362,87.7182707578312
243.51672977902913,90.85611122999724
246.07727174089158,94.53617933413199
248.69857949479706,99.02701793976225
251.06522088511804,104.27367464781148
253.04891687111575,109.93463964083665
254.78578192123203,115.70504765708712
256.4210933504984,121.52001715645198
257.8650653981986,127.39503448736619
258.8968296236458,133.14246661530362
259.4961022809458,138.37253969013307
259.96904285522925,142.81736137941675
260.68221271626663,146.59013725586394
261.71173957214427,150.06647873295637
262.81923151363696,153.55159941961307
263.7548443825941,157.1547505061948
264.49755858208425,161.00346180672062
265.16315337439363,165.48119783101393
265.75620911791657,171.14271387890764
266.1225044166716,178.37010601679737
266.1604550016951,187.13817901109215
265.9962803709383,197.0870582948553
265.88530410307953,207.7180935590754
265.9680051533941,218.44868637355026
266.1799186154351,228.5498993284965
266.37894593620956,237.21059027719468
266.4617023200664,243.80666285190975
266.2976832878066,248.14153273056695
265.6164049063696,250.41286697119574
264.0857937804995,250.9798189260724
261.5576538339842,250.22056796661906
258.19149141956785,248.58821691729995
254.28851414824868,246.65284377331028
250.03529809206444,244.91757747785604
245.47708015508243,243.5360229495339
240.73412925980264,242.27120787034576
236.1378849004616,240.79890669249622
232.0521514233266,239.04623181393376
228.5596945923555,237.20168664034176
225.3981109127804,235.42379649699856
222.24541948989202,233.62820553262043
219.036348155318,231.61102097488188
215.96026900669935,229.33628754208905
213.17975068402214,227.02240718663023
210.62518265661214,224.9294417302502
208.09211500073184,223.1173515870601
205.48891653841494,221.4581405653301
202.92951887434793,219.86053504181442
200.5880718131105,218.42777082396455
198.51153795909443,217.38333037111437
196.59078324092025,216.87509852924308
194.67651655251484,216.8629410525649
192.6915449390328,217.15413440428387
190.65701392338917,217.5061880123328
188.66025891341417,217.7215867974305
186.79718185675623,217.71908727470483
185.0887138982049,217.55456119762522
183.4147809395449,217.34121556890616
181.56338604105608,217.10410284384193
179.40461691221597,216.72307847152769
177.02123615810046,216.0652334204618
174.61480849856594,215.17666164805644
172.254525986168,214.2824994324009
169.76603206020758,213.54912247106716
166.93495797244853,212.88312459103065
163.81557119720864,212.05077366542434
160.76339355663876,211.02488478347283
158.113367482187,210.14905764040003
155.86246357065255,209.88152256791204
153.7338067283543,210.37380760043166
151.54556360710157,211.35124953507054
149.43495288351792,212.41350487760155
147.66738405381415,213.38461949110462
146.27271146935783,214.316286159033
144.9547055838581,215.20239035539612
143.37256319615472,215.81318967123715
141.4493297897094,215.87355273887934
139.3730260417224,215.35768111553168
137.36528939043475,214.54101041719227
135.5465722987663,213.7756279140123
134.02668574996662,213.27948410172795
133.01710519015208,213.14194515822695
132.7591519184613,213.4243615354322
133.35406335211854,214.14653690506447
134.72068746083033,215.19008090710454
136.69798450969566,216.32314201167935
139.08629156086386,217.376463297148
141.54316761566614,218.33904575271035
143.5465283911922,219.2188923918134
144.63123814849635,219.86663597567357
144.72691772943256,220.07132022933823
144.18907447784616,219.8774445381266
143.4252788532725,219.69724086670522
142.53464057203743,219.969426715288
141.40109034673586,220.698053986045
140.10571215953536,221.43333241384113
139.07365342556125,221.75750063719693
138.68138104041637,221.70092022918786
138.77409149751537,221.5795301947471
138.7331075797307,221.48217680423346
138.08115981888864,221.1066589974413
136.92154853944052,220.20326223631633
135.68640620888448,219.07120442200073
134.52767328426705,218.4322116127321
133.12730518152244,218.77236140419367
131.14849841503226,219.92516455234954
128.71341398144145,221.37297871321314
126.2708413615169,222.8430416697758
124.03806187264401,224.4394555634755
121.77298284594409,226.2121381729039
119.18790760607168,227.82860820420188
116.44618615118887,228.85650709065635
114.05993568297802,229.29944448191625
112.30862370667161,229.63795001533765
110.94916906065254,230.2657230414861
109.59906516618294,231.0334996315331
108.25914802652395,231.49408603491207
107.24915154429245,231.51324647439682
106.64389703622538,231.41861387467492
106.02160702598071,231.48984870567597
104.95092908545631,231.512397949059
103.62478428705307,231.06113670793496
102.77564190578525,230.18232200789774
102.90196097608325,229.54114414618726
103.74179988680778,229.7546156463703
104.62343051933986,230.71064413965516
105.18076894409415,231.73380815891602
105.46300308954314,232.37655673375383
105.32227635817682,232.8129118946764
103.9866156296151,233.36825113406076
100.51506529649463,233.89195951284344
94.64367407209127,233.8776129456644
86.9746467108284,233.17870170181146
78.31874556398604,232.30834915926417
69.11603772919578,231.86345721570342
59.6840296659198,231.84378685442857
50.79738101546448,231.81410276233672
43.55201445905805,231.6661926194207
38.47485808748104,231.82144479527307
35.05397810904311,232.45448622435438
32.47505094584844,232.79752370801148
30.699288311933543,231.6814401087111
30.366027968387375,228.81784356255204
31.487110045547606,225.0923504431554
32.70875872413851,221.23077127220566
32.461671669375626,216.4542820514571
30.83934877423983,209.10773404505588
29.719407345756547,198.84188128897452
30.569795986278457,187.64182992571878
32.457748234062244,178.04043282285107
32.9563137538641,170.37242641472133
31.197877167187322,162.5237923468088
29.338674503474845,152.85103168057
30.238156322307695,142.8525963934575
33.824237514601286,136.0149821695151
36.68657762919481,133.77202844213085
35.86898632052962,133.4034319375316
32.55965635244471,130.82761816146174
31.003689498449567,125.35352054516575
33.50372769602304,120.65039188026253
37.38743987170463,120.36891460208459
37.90725223671346,123.39730087904267
33.978576177322125,124.63079286950257
29.870270393293573,120.76738956415097
30.432711502851976,114.37868566118404
35.247909199422814,111.1336182899227
38.78965989145366,113.11092497018174
36.7856602908137,116.10670818794998
31.422552819249827,114.43116000694475
29.03612870519557,107.76567164562113
32.71084829487568,101.87366663168214
38.47231097433305,102.0060817569001
39.79181833174836,106.60772529974139
35.31140964794297,108.88179102393373
30.6544704647024,104.63123770615006
31.96984911425223,97.24512783193354
38.65948161019321,93.83931597731019
43.91058911590378,96.92893045452695
42.58168429559072,101.40561860364164
37.26240373359412,100.48497252926634
35.32561151370393,93.72779030898485
40.32172154172122,87.68497959269777
47.777808119434944,88.30536909865779
50.379556435130816,93.95025070446465
46.52173000361329,97.23110640081605
42.219113884509326,93.58555625777264
44.110366612456566,86.5932494906917
51.713302529397716,83.81298208718636
57.978343901736274,87.99014515931442
57.49163736902604,93.88466722591338
52.75210257918333,94.39392153306015
51.21759632999325,88.80253104551234
56.59703832986487,83.54882383709369
64.54870076868913,84.6628753164042
67.76459146383803,90.72953065155384
64.47705157810677,94.56448559446221
60.48319235743381,91.60541197724125
62.37638292485466,85.22378830082984
69.89584875752811,82.79906340512481
76.27036855929754,87.158613889206
76.09592071940969,93.33269739333377
71.56031309087498,94.34670381914542
69.81883371690621,89.28202755729382
74.63636093627673,84.26672784350588
82.03077426360173,85.31625783474158
84.94472401413749,91.38333978069285
81.47619226648982,95.66339715819674
77.10505795349462,93.57847577520455
78.35525704857788,88.13397634794174
85.25766400853571,86.43768084894445
91.33258291165649,91.43975295411735
91.07887138289458,98.47647490143686
86.2853250412091,100.6163201421649
83.88397881249168,96.62014664144361
87.87016270372465,92.32457640655511
94.65886119742592,93.87533802325797
97.24310026533823,100.64248516191613
93.33199948469773,105.98753361528107
88.05167220783731,104.96886680788936
88.07593401156899,100.07110546252898
93.9448061729107,98.34351127053083
99.42137090942012,103.2531764349262
98.63502873424203,110.65453248462151
92.80264032936887,113.53468348519688
88.81029017642429,110.08716563470378
91.29758839877421,105.82728781117139
97.34741090840367,107.30035090819106
99.88129501416083,114.58877714951993
95.85436659325939,121.21033033686051
89.82503726190927,121.52969243962852
88.77515059019395,117.19472123676087
94.09708011514438,115.2255638912109
99.93464185204473,119.94785862726278
99.80928129121412,128.01654238667774
93.97956834500016,132.24288507257072
89.12553405985389,129.85353955814676
90.71302924165522,125.71705610198832
96.76439849768596,126.81290226689758
100.16138655184598,134.2430164033896
96.84656396774304,141.92776454201962
90.52464273813523,143.50891466264176
88.4514591092594,139.590219701342
93.10516961186617,137.0319891475941
99.28464400775577,141.09020182987047
99.99967152419205,149.3928311523984
94.44279959923692,154.66597984884044
88.90926608337199,153.09920802101865
89.58691056261891,148.7465401352042
95.47350084336202,148.88140280972277
99.56275245580166,155.61978645621588
96.949787369308,163.45527255688043
90.52404446359064,165.57983438104773
87.66372566409271,161.7353806360284
91.71681384305113,158.53365905953967
98.10411186566702,161.84435643323167
99.57514701615315,170.02648381357773
94.56179606205518,175.8375680394008
88.9561558047457,174.82513243997448
89.23559194343002,170.476471860734
94.90522806131247,170.14135275892806
99.04725606706808,176.4591899622804
96.35288874397128,184.26934799391898
89.29108929331186,186.6151289946356
85.22012542835171,182.84881466981503
87.8056125481808,179.3762936192568
92.76253086844527,182.1631219200469
92.89338130182405,189.75486613912318
86.52451165518056,194.97208137992305
79.46549444966512,193.29430114789633
78.20283511267077,188.1186892249142
82.30852700278386,186.74507758464463
84.95703606955341,191.8071317644739
80.9321415212018,198.19553312854038
72.73081241732325,199.06367723714897
67.62260800178593,193.8571562799395
69.1370390911405,188.95888168886307
72.96415185943943,190.22098543873105
72.04926963219961,196.15372931082138
64.88499556708192,199.73300141879923
57.29268338701697,196.66948133086572
55.64139674519543,190.44136756276367
59.45764104068159,188.2257837492108
62.03840951003024,192.51786178767506
58.29775742058428,198.22414218260673
50.66664197831458,198.58279203446637
46.20250920437854,192.98300742170784
48.32953755827343,187.60784633097902
52.83180502130963,188.21646016698685
52.718533710148314,193.4799144257282
46.28443183257571,196.56179654347108
39.04928758816176,193.04387485098286
37.394413089382574,186.0037148087732
41.278641489690315,182.42048209084055
44.39612807746193,185.11027423621206
41.519323788490695,189.48726974385363
34.544436249595094,188.83634014511443
30.322773029812492,182.01222374120786
32.81145348057838,174.75455806880507
38.544075972636456,173.15509390919925
40.5739461905368,176.76129200748733
36.36027089713067,179.16016573663705
30.606618357492994,175.3303262883961
29.84417826467342,167.3643180317641
34.948043752721,162.05916459742608
40.106228807852936,163.14253041456334
39.41314960649993,166.99841550295494
33.59039150110639,166.77149488861102
29.18466162953846,160.19525241436037
31.13568676274174,152.23001858115023
37.15971934949046,149.46997159083244
40.36239192898317,152.64766569426004
37.13766026803645,155.7799543107432
31.346699914750765,152.97817850415305
29.957389479690118,145.18941906773782
35.07455999811534,139.14764152826413
41.48897270451716,139.67864719441022
42.62614714797294,144.151417902459
38.130892322246076,145.48651207467466
34.35143647371372,140.32745270636485
37.08133074739575,132.97214673160883
44.86648900893454,130.45999726759996
50.62991724240061,134.417201395652
49.807148741260136,139.1034093708753
45.60276603669349,138.00816316856597
45.233695697150075,131.41477891364136
51.47403166252711,126.12932849937788
59.34753399032354,127.6151916155476
61.88828429750449,133.64313375142328
58.3032373676112,136.87578050251562
54.985037973604555,133.41105636096407
58.11816943846744,127.31216893215814
66.4725462007857,125.80183464493089
72.82181196317421,130.7331721845263
72.35634293410513,136.3560173658794
68.25083485055396,136.04037325408632
67.86362275206424,130.08607626569875
74.04093672594061,125.42976026209399
81.7576430042285,127.55536505510678
84.05152951077127,134.08184438168013
80.26734030272944,137.5475063441236
76.89919228278704,134.1176608244072
80.02154906684159,128.00223296479396
88.187151607842,126.43473218050215
94.11722641112556,131.15384997059562
93.18786391678987,136.40117411765004
88.7701761733947,135.75490117955573
88.21203668094036,129.74347256388273
94.2205770982938,125.30014945942301
101.73783430793944,127.70528067239364
103.91267294000832,134.43963980100878
100.13503498906982,138.10000448430256
96.74908787885835,134.94567384161653
99.65390015213096,129.13725342685834
107.43678365003032,127.81054175862171
113.00587538316269,132.78051388994064
111.7892853686396,138.50115658150483
106.99584774355993,138.57486896989676
105.89823390215294,133.21111255179594
111.48056231258734,129.00986811623238
119.07257685227358,131.35927874384316
121.7770795185486,138.22930243703826
118.38822199437195,142.48002426170189
114.71255585930997,140.0030420222776
116.836406631931,134.36615814918576
124.10357732620255,132.68837084156488
129.84667103689526,137.50427772385362
129.01819516628598,143.9107138758916
123.99522931283813,145.21605578294088
121.9315643622298,140.61582357602214
126.66381369696312,136.1357757066315
134.3703006011397,137.77061815762997
137.91234210568794,144.6360608395042
134.9221360151615,149.94240912019467
130.44499662792418,148.70336094726179
131.13401855424652,143.4170166737779
137.61237915293648,141.23428620875168
143.72693665216295,145.8085888775853
143.579808877647,153.1084070252559
138.32722163500145,156.0024749691979
134.93882359687004,152.42514920863232
138.26194528546043,147.7902890285034
145.43347729628977,148.84062616813384
149.07813071705627,155.92548454156767
145.7027700039281,162.56516679845996
139.69231162747982,162.85503603398385
138.29101293013315,158.24066032394563
143.29536595747166,155.8533084021039
149.01193402879213,160.27660025129288
148.85755753546178,168.22088411330972
142.99848186589892,172.2859557667996
138.17821014216216,169.50827881550538
139.89444810030759,164.81271348706
145.97378731148504,165.3385853896148
149.02438990021017,172.1791205660052
144.9693013082194,179.10607300123874
137.78085066427758,179.77309343487758
134.9134419113074,175.0468945221058
138.7234193263552,171.95885595642744
143.82482562621914,175.51122415005491
143.4197051089063,182.87997646778484
137.20324915477607,186.74812501535385
131.6416096631646,183.85506607341617
132.34116365853993,178.78310053882993
137.44730255375904,178.58437777120952
139.7775422006007,184.54096180833022
135.18242358415966,190.66799797149665
127.37902525992237,190.6779035661511
123.64945544203913,185.26939442278993
126.4490624074643,181.27388326105878
130.6876543843145,183.7086911243896
129.78389030562232,190.01306372145274
123.38098732357548,193.1268436777316
117.74591066489235,189.74444013019504
118.44924060139468,184.10187915312824
123.89088284862513,182.9307029080836
127.18720154188739,187.51405171484433
124.1748486559001,192.1097667607083
118.20744686353818,190.55955751370354
116.20296667677059,183.39845824248673
120.57311732992632,177.23803315401625
126.40675668717537,177.1772295568344
127.1451815105847,181.0423185530076
122.14672794933092,182.08158281760885
117.38545082728882,176.9275834624534
118.50274901108016,169.5706961132669
124.27024380907031,166.74635393884859
128.02083092615365,170.09229335266093
125.37889828639632,174.16801943380898
119.34355057806455,172.65108789402882
116.84278727030504,165.5755171577734
120.73240983094172,159.26437437773032
126.4839323671071,159.03100986944781
127.40444180368803,163.06895757992694
122.37818481005759,164.58736408720497
117.1833960966095,159.73082412975967
117.83326249544612,152.12081856628748
123.61131642902808,148.72741916165407
127.86509817949539,151.79707119980026
125.68421958203349,156.16793158880645
119.60828385051151,155.13210518884168
116.73457558735083,148.1279937800611
120.51922506794565,141.38023228464823
126.74169207066005,140.71516031775027
128.34020169989714,144.8385633540143
123.56721187972929,146.8688692785341
118.02490845610461,142.37723765970108
118.18528967371306,134.61279279413858
123.87427481415126,130.80281907308986
128.44792512195863,133.76020217781092
126.4992408800606,138.5267416925263
120.17637266206347,138.00136532537852
116.75523686682325,131.09093694471616
120.23630804976042,123.95639790262788
126.69429873838087,122.89611339848511
128.79171149572272,127.09876857045583
124.24658601720193,129.65577875635967
118.44568286511391,125.64100709237411
118.1759651736132,117.86118581084999
123.74948706837402,113.58954268802393
128.6574228152469,116.07705666558418
127.14667540252036,120.71306139968493
120.92017594347429,120.31825514647682
117.1860087839609,113.45604786702339
120.31758893371709,106.13938843816828
126.78563919707061,104.94800860853353
129.22047121278032,109.4918990565004
124.89500765153785,112.88467413660439
118.82919538169222,109.62529774709769
117.96095889587467,101.77375512713658
123.1447368070335,96.35738361507482
128.20692072391955,97.1206420430395
127.10921005195655,100.24094170379536
120.92926986907831,98.99157059728367
116.62227897947824,91.95248170372001
119.02534645387617,85.24124145997095
125.33295633665497,86.09222291624513
128.39054239533536,95.03540968386558
124.99107744934665,105.51935667637733
119.61912643483197,111.29999863610762
119.33680607022022,113.0888439493862
125.68290356753587,116.92121040033568
132.87608463038876,126.29485642844058
134.37605419713955,137.30117449049777
130.28033042922593,142.5033184808416
127.09341120255628,139.21014817434053
130.16312893930726,132.66315068498946
137.48854390578703,130.40311805336182
142.0218587182162,134.14754100327832
139.82273999187805,138.36019941148487
134.67684574751098,137.04647670734167
133.82369370861664,130.90649671318022
139.65520606960416,126.60309398265616
146.9190361680091,129.0006453197744
148.68112395595563,135.36192202532246
144.23836421255203,138.2792016622967
139.89615388244567,134.05823090642352
141.70558213849606,126.9344725262433
148.51551538328184,124.23275415627383
153.35165486882616,127.99683535142658
151.532222491955,132.7135909245277
146.12641713976984,131.7551344722034
144.4057030529349,125.09445369614102
149.36415115524906,119.35733919208423
156.1381613359225,120.1315595561299
157.52702666833787,125.44023690185983
152.27370258128167,127.96866981007108
146.5302060701977,123.49572505185091
146.79844245955098,115.76747010710355
152.50939473858244,112.15864164477867
156.81747036874413,115.15438460942487
154.64553053130095,119.53653456319374
148.60401596945349,118.52331670024627
145.90771899982857,111.70063736771807
149.90961778760857,105.5119519781924
156.1358871306917,105.74774039730234
157.45027491213975,110.7865965088214
152.33815726842298,113.45031442186287
146.67629922244774,109.30375626371772
146.94399421238074,101.75194527968249
152.77252328164914,98.04605412888944
157.45974269096362,100.88648752223632
155.79341034989514,105.38345439837856
150.06508473065372,104.84823633520324
147.3278910982746,98.61655366330605
151.159173065207,92.79816477094339
157.53362172926796,93.12330062126287
159.56842033685618,98.23923916137694
155.57256454895565,101.24507363788878
151.03083757917796,97.66290178465229
152.2357487638204,90.59747058068582
158.97181630227308,87.13511107497017
164.72556248631355,90.18734667202273
164.16082057178357,95.21493632455685
159.21248117758958,95.5710634353002
156.78956731446823,90.22976035940664
160.78880949273756,84.9517688879471
167.65891805881785,85.56969775384485
170.60561778052428,91.18911691857608
167.52857892417796,95.18124282050987
163.4867537924627,92.82775112477233
164.83087420341005,86.79022725701624
171.782373734307,84.07940698119242
178.0525469441188,88.00014918151732
177.98864887031675,94.34981472157736
173.04288862508798,96.26003836798077
170.10741099476013,92.11343548581483
173.60773192164083,87.407667457371
180.44540795949297,88.40067904823839
183.61867934489865,94.85594423354942
180.35030969535532,100.27590983193083
175.3300260072206,99.39050561135753
175.29220363486328,94.26830835028413
181.1679952435739,91.95767628974474
186.90768460410663,96.32969022873833
186.4037466991465,103.53653077755119
180.56015162328907,106.38324689703732
176.3157907646883,102.6213222778294
178.6899548077434,97.58933448327687
185.01078007647746,98.10885817252434
188.01531600659433,104.65509253458883
184.26477698191692,110.85449611040718
178.14051428974878,110.90422375218645
176.77366485540986,106.31900424369664
181.7678967549125,104.16212299941502
187.31950816566382,108.78679285646349
186.93883782330997,116.67105663811793
180.98973417772183,120.37565480006202
176.29258837855704,117.07908138207301
178.2362627259918,111.81897930255273
184.5425351293918,111.69404673100064
187.91345887110066,117.75376962212573
184.48431709334622,123.96185363259744
178.2771111250597,124.38306976656936
176.50805905735058,120.19344704480542
181.21713223698484,118.34058796656747
186.92793237135498,123.3952226794704
187.01996053865955,132.0378456087107
181.3961092035394,136.56157798803233
176.56975165101977,133.34183001965835
178.11601569265133,126.5337125938508
184.25995784651886,122.85294473221552
188.0019099692642,123.62180829497588
185.2668857895854,123.34944874088389
179.624304698538,116.45788154193313
178.14531644293407,104.29339975130841
183.225170414708,94.23198008338424
189.82196101302318,91.82262607316075
191.26682760713058,94.92856205124242
186.91388640151766,96.50503343274572
182.82109425754095,92.73230504234859
184.71933704975322,87.14760034970752
191.39909313370873,86.12792984845142
196.12441032127444,91.07607939023504
194.42059553810384,96.43081342735218
189.2539579754684,95.86196008521854
187.6377960538797,89.53566062963428
192.56793016186958,84.05170490048134
199.56780376147125,85.04313956920718
201.8324895016754,90.86077122750513
198.07291334379715,94.55487982817604
194.0316067819154,91.8767867259664
195.88924960226745,86.1231166269923
203.11456152092347,84.26643959592523
208.9992526212422,88.8347513509476
208.31720530125327,94.92061816492021
203.32683086775913,95.82280016597953
201.17964897555865,90.85377794163833
205.6656257579761,86.2681830431454
212.7957631846581,88.13577763031951
215.3679437478789,95.30757881255532
211.30709197741103,100.62376287609591
206.14154164937867,99.07206125139639
206.67527580597076,93.54699334754461
213.10075167443483,91.53933318235616
218.6885346651456,96.51877710632685
217.49504200201284,103.94338849005585
211.2299110932486,106.53338027419392
207.3201562582699,102.72718940264491
210.35985173093906,98.50600530091933
216.82290470955635,100.4283230117375
219.1804774748426,107.93822940299408
214.6679043150022,113.91350450447106
208.52442003080486,112.88329258848843
207.92307858070632,107.41125151780449
213.62691528630486,105.21801365009259
219.07030974177582,110.33892926110785
217.94923108340964,118.5335732538081
211.51827477500296,122.23081947838251
207.1356996633029,119.24063876779792
209.76344163530393,115.1386785797451
216.28525680105824,116.6300989882518
219.19008811507527,123.67722054353325
215.28500992480835,129.54946382682994
209.3212825881076,128.68926171829958
208.3987551802411,123.21280737485662
213.72451208432068,120.50464835273239
219.2924993297412,124.73006296410772
218.94083356075222,132.09863306469384
213.53669230179298,135.29383449784743
209.97510878551608,131.86682668042764
213.21685881647693,126.90136784031485
220.60615125974564,126.98610467209251
224.97987585783017,132.57315421495488
222.89072630429345,137.55039366881755
218.4404024958525,136.4190162442573
218.39255492806157,130.69872954631566
224.31076468564098,127.17005700016978
230.80704236175555,130.04370155852538
231.8464127412164,136.12189939910107
227.76060907534472,138.50267564934853
224.8706630630415,134.5173936192341
228.18353003811015,128.7587747715039
235.6000977038468,127.751911644305
240.30411756945236,132.4359074168126
238.5760132073349,137.10813351857777
234.0413975200949,136.0223910006223
233.4698150739622,130.02334901817434
238.95822696714603,125.56188373264077
245.50078829516576,127.21248203612372
246.75961488963858,132.32179281715597
242.39703624880582,134.00239181895068
238.48852613223906,129.07576941491294
240.48482376631537,121.80544662695439
246.82779033214996,119.04368309912512
250.6569861865949,122.32291153265325
247.73451591489706,126.03758088335464
241.4542285996295,123.90615989792057
239.05678096153522,116.305534106427
243.31946497733605,109.95216759504176
249.3220928169387,110.19808333459872
250.11484515050097,114.82058147040999
244.79128533686017,116.56227261440888
239.58303847999224,111.55805799264932
240.6292447704915,103.87164655035473
246.79021257688728,100.79646973934439
250.91447122105268,104.32425058872724
248.1567322669156,108.73318868706755
241.66864712151084,107.18178447670277
238.9752546156574,99.67174982240122
243.210523051092,93.08105679253187
249.43135798517505,93.19426867416684
250.32882017286056,98.01619377888596
244.67550633406375,100.16364772773893
238.65965261920147,95.51160112495255
238.60132282465443,87.97849225891876
243.61244760144257,84.91212133436224
246.74353351457498,88.55703863275463
243.15630678869033,93.58496664786466
235.69408434216595,93.44936013824956
231.42652448103914,87.9935750858972
233.388482363497,83.43977450897086
237.2261682805125,84.96466071886172
236.50131686329476,90.68978023544989
230.23535536821382,94.0202257048194
223.8830796308676,91.35908069091505
222.8522724432201,86.10115597541443
226.34227808379643,84.46308180636755
228.56796512138334,88.31014393381041
225.58736522958674,93.33504394189691
219.60556223020737,94.33260009759421
216.00627542808402,91.06453186377775
217.0135527102092,87.96118517158972
219.48713074798633,88.466119755308
219.0661070062902,90.95001950649387
215.41138397373626,90.81864040062146
212.43460206335638,85.96988369439278
213.6373106228195,79.12497442827694
218.26515287491472,74.64896203657298
222.54040837291615,73.93399069549474
224.06069899336046,74.6216353273509
224.08139546157915,74.02123071062275
225.40949010013264,72.30789414924807
228.88470996808545,71.90718751987252
232.63721124094053,74.2993867715275
234.5838468671453,78.27599615452277
234.86039685713158,81.48440938716287
235.42147703813643,83.08089422257106
237.67238352827786,84.35246691737447
241.0997439859978,86.94284113379398
244.24250454763603,91.0756303909503
246.45511593314927,95.73009588310332
248.3193062594213,100.12816431492273
250.554946463029,104.53233398240448
253.05501708970098,109.59740229918314
255.16183338933234,115.39802815179608
256.5579464240363,121.38828322753312
257.5318233836993,127.11407582916571
258.4418478394911,132.58671649630676
259.277924660565,137.90694753570097
259.90122680624415,142.84015802373284
260.47510362588815,147.02171655161675
261.3598721862297,150.4818317526895
262.5993904311884,153.7072996238047
263.7788953541696,157.15101120309495
264.52628653252566,160.91834387556239
264.98828373629976,165.10507679698452
265.59486854079097,170.27974108802442
266.3997351770931,177.29689815588188
266.91397907750917,186.49100940556178
266.7270619510386,197.1963704642423
266.12925460720527,208.22172973643458
265.87486288662313,218.73427531244576
